,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
83,125,125,A70588,An apology against a pamphlet call'd A modest confutation of the animadversions upon the remonstrant against Smectymnuus,"Milton, John",1642,prose,"n_ay any word therein ; as we may reade in Sleiden . Yea he defends his eagerne__e , as being of an ",ardent,"_pirit , and one who could not write a dull _tile : and affirm'd hee thought it Gods will to have t",Y,MET,dedication,,125,,,"n_ay any word therein ; as we may reade in sleiden . yea he defends his eagerne__e , as being of an",ardent,"_pirit , and one who could not write a dull _tile : and affirm'd hee thought it gods will to have t"
84,126,126,A39669.a29,"The method of grace, in bringing home the eternal redemption contrived by the Father, and accomplished by the Son through the effectual application of the spirit unto God's elect, being the second part of Gospel redemption : wherein the great mysterie of our union and communion with Christ is opened and applied, unbelievers invited, false pretenders convicted, every mans claim to Christ examined, and the misery of Christless persons discovered and bewailed / by John Flavell ...","Flavell, John",1681,sermons,rom self - dependance : he makes you to admire the riches of free grace : he makes you to long more ,ardent,"ly for heaven , and entertain the sweeter thoughts of death : and doth not the Lord then make blesse",Y,MET,want,,126,,,rom self - dependance : he makes you to admire the riches of free grace : he makes you to long more,ardently,"for heaven , and entertain the sweeter thoughts of death : and doth not the lord then make blesse"
85,127,127,PLEB,The Plebeian,"Steele, Richard",1719,magazine,"his salutary scheme , then I will venture to affirm , that there is no one expedient to gratify the ",ardent,"desires of those gentlemen , to deliver them from the disquietude of those that are in , and from t",Y,MET,want,,127,,,"his salutary scheme , then i will venture to affirm , that there is no one expedient to gratify the",ardent,"desires of those gentlemen , to deliver them from the disquietude of those that are in , and from t"
86,129,129,A29013,"Of the high veneration man's intellect owes to God, peculiarly for his wisedom and power by a Fellow of the Royal Society.","Boyle, Robert",1685,prose,"Noblene_s of their Nature , the _plendidne_s of their Apparitions , and the profound Veneration and ",ardent,. Devotion which they pay'd to their Creatour ; becau_e we are wont to e_timate remote things by co,Y,MET,dedication,,129,,,"noblene_s of their nature , the _plendidne_s of their apparitions , and the profound veneration and",ardent,. devotion which they pay'd to their creatour ; becau_e we are wont to e_timate remote things by co
87,130,130,A29013,"Of the high veneration man's intellect owes to God, peculiarly for his wisedom and power by a Fellow of the Royal Society.","Boyle, Robert",1685,prose,"s and Acclamations , the Nativity of the World , and I think they may well be _uppo_ed , to have an ",ardent,"de_ire to obtain a farther knowledge of God Him_elf . Since , as an Apo_tle a__ures us , they earne",Y,MET,want,,130,,,"s and acclamations , the nativity of the world , and i think they may well be _uppo_ed , to have an",ardent,"de_ire to obtain a farther knowledge of god him_elf . since , as an apo_tle a__ures us , they earne"
88,131,131,A47906,"The reformed Catholique, or, The true Protestant","L'Estrange, Roger",1679,prose,"our for the Irish , the Parisian , and several other Massacres ; no man a higher Esteem , or a more ",Ardent,"affection for Protestancy it self , ( so far as the Profession of the Church of England is intended",Y,MET,emotion,,131,,,"our for the irish , the parisian , and several other massacres ; no man a higher esteem , or a more",Ardent,"affection for protestancy it self , ( so far as the profession of the church of england is intended"
89,133,133,A39669.a28,"The method of grace, in bringing home the eternal redemption contrived by the Father, and accomplished by the Son through the effectual application of the spirit unto God's elect, being the second part of Gospel redemption : wherein the great mysterie of our union and communion with Christ is opened and applied, unbelievers invited, false pretenders convicted, every mans claim to Christ examined, and the misery of Christless persons discovered and bewailed / by John Flavell ...","Flavell, John",1681,sermons,"2 . 3 , 4 , 5 . Fourthly , The streams of Christs obedience flowed from the spring and fountain of ",ardent,"love to God . Joh . 14 . 31 . But that the world may know that I love the Father , and as the Fathe",Y,MET,emotion,,133,,,"2 . 3 , 4 , 5 . fourthly , the streams of christs obedience flowed from the spring and fountain of",ardent,"love to god . joh . 14 . 31 . but that the world may know that i love the father , and as the fathe"
90,134,134,A56200,"Sad and serious politicall considerations touching the invasive war against our Presbyterian Protestant brethren in Scotland, their late great overthrow, and the probable dangerous consequences thereof to both nations and the Prorestant [sic] religion which may serve as a satisfactory apology for such ministers and people, who out of conscience did not observe the publike thanksgiving against their covenant, for the great slaughter of those their brethren in covenant.","Prynne, William",1650,prose,"ew converted Christians shall be ; how holy , learned and unanimous their Ministers should be , how ",ardent,and studious they shall be in communicating the Gospel of Christ to such as yet sit in darknesse an,Y,MET,dedication,,134,,,"ew converted christians shall be ; how holy , learned and unanimous their ministers should be , how",ardent,and studious they shall be in communicating the gospel of christ to such as yet sit in darknesse an
91,135,135,A71330,"A preservative against popery. [Parts 1-2.] being some plain directions to unlearned Protestants, how to dispute with Romish priests, the first part / by Will. Sherlock ...","Sherlock, William",1688,prose,"uiring the exercise of a great many Vertues ; an abhorrence and detestation of our Sins , great and ",ardent,"Passions of Love and Devotion , firm Resolutions of Living to him , who Died for us , Forgiveness o",Y,MET,dedication/emotion,,135,,,"uiring the exercise of a great many vertues ; an abhorrence and detestation of our sins , great and",ardent,"passions of love and devotion , firm resolutions of living to him , who died for us , forgiveness o"
92,136,136,A30389.a78,"The memoires of the lives and actions of James and William, Dukes of Hamilton and Castleherald, &c. in which an account is given of the rise and progress of the civil wars of Scotland, with other great transactions both in England and Germany, from the year 1625, to the year 1652 : together with many letters, instructions, and other papers, written by King Charles the I : never before published : all drawn out of, or copied from the originals / by Gilbert Burnet ; in seven books.","Burnet, Gilbert",1677,letters,"ds , trusting confidently in His Majesties Iustice and Goodness , and with most Loyal Affection and ",Ardent,"Desires to have given His Majesty satisfaction , and to have returned with no less Fidelity and For",Y,MET,want,,136,,,"ds , trusting confidently in his majesties iustice and goodness , and with most loyal affection and",Ardent,"desires to have given his majesty satisfaction , and to have returned with no less fidelity and for"
93,137,137,N00887,"Christianus per ignem. Or, A disciple warming of himself and owning of his Lord: with devout and useful meditations, fetch'd out of the fire, by a Christian in a cold season, sitting before it. A work though never out of season, yet more particularly, designed for the seasonable and profitable entertainment, of them that would well employ their liesure [sic] by the fire-side. : [Three lines in Latin from Alsted]","Mather, Cotton",1702,prose+poetry,"him , according to his wicked wishes . Behold , Syrs , Behold , a Love the Flames whereof are more ",ardent,", than those at which you would now warm your selves . But I am very prone to suspect , that there ",Y,MET,emotion,extended,137,,,"him , according to his wicked wishes . behold , syrs , behold , a love the flames whereof are more",ardent,", than those at which you would now warm your selves . but i am very prone to suspect , that there"
94,139,139,N00887,"Christianus per ignem. Or, A disciple warming of himself and owning of his Lord: with devout and useful meditations, fetch'd out of the fire, by a Christian in a cold season, sitting before it. A work though never out of season, yet more particularly, designed for the seasonable and profitable entertainment, of them that would well employ their liesure [sic] by the fire-side. : [Three lines in Latin from Alsted]","Mather, Cotton",1702,prose+poetry,"m I ? A principle , as cold , as the Venemous Juice , with which the Salamander does Extinguish the ",ardent,"Coals on which it is cast , [ whence the Vulgar Error , of its Living in the Fire ] surely hath pos",Y,LIT,,,139,,,"m i ? a principle , as cold , as the venemous juice , with which the salamander does extinguish the",ardent,"coals on which it is cast , [ whence the vulgar error , of its living in the fire ] surely hath pos"
95,140,140,N00887,"Christianus per ignem. Or, A disciple warming of himself and owning of his Lord: with devout and useful meditations, fetch'd out of the fire, by a Christian in a cold season, sitting before it. A work though never out of season, yet more particularly, designed for the seasonable and profitable entertainment, of them that would well employ their liesure [sic] by the fire-side. : [Three lines in Latin from Alsted]","Mather, Cotton",1702,prose+poetry,"oo dangerous a Thing for me to be free withal . It surprizes the Spectators , to see Jugglers , put ",ardent,"Coals into their Mouths : But is it not more surprizing , that mens mouths are filled with Offences",Y,LIT,,,140,,,"oo dangerous a thing for me to be free withal . it surprizes the spectators , to see jugglers , put",ardent,"coals into their mouths : but is it not more surprizing , that mens mouths are filled with offences"
96,141,141,N00887,"Christianus per ignem. Or, A disciple warming of himself and owning of his Lord: with devout and useful meditations, fetch'd out of the fire, by a Christian in a cold season, sitting before it. A work though never out of season, yet more particularly, designed for the seasonable and profitable entertainment, of them that would well employ their liesure [sic] by the fire-side. : [Three lines in Latin from Alsted]","Mather, Cotton",1702,prose+poetry,"re Contrivances , which the Writers of such Curiosies do suggest ; How men may without Harm take up ",ardent,"Coals into their Hands : But I never could see it contrived , how men may Work Wickedness with thei",Y,LIT,,,141,,,"re contrivances , which the writers of such curiosies do suggest ; how men may without harm take up",ardent,"coals into their hands : but i never could see it contrived , how men may work wickedness with thei"
97,143,143,A51475.a1,The history of the League written in French by Monsieur Maimbourg ; translated into English by His Majesty's command by Mr. Dryden.,"Dryden, John",1684,letters,"th , against their Soveraign . And Lewis the Great , without employing other Arms than those of his ",Ardent,"Charity , and incomparable Zeal for the Conversion of Protestants , accompanied by the Iustice of h",Y,MET,dedication,,143,,,"th , against their soveraign . and lewis the great , without employing other arms than those of his",Ardent,"charity , and incomparable zeal for the conversion of protestants , accompanied by the iustice of h"
98,144,144,A51475.a1,The history of the League written in French by Monsieur Maimbourg ; translated into English by His Majesty's command by Mr. Dryden.,"Dryden, John",1684,letters,"an eternal triumph for you in the Heavens . 'Tis what is continually implor'd of God , in his most ",ardent,"Prayers , who enjoying the abundant favours of your Majesty , lives at this day the most happy of M",Y,MET,dedication,,144,,,"an eternal triumph for you in the heavens . 'tis what is continually implor'd of god , in his most",ardent,"prayers , who enjoying the abundant favours of your majesty , lives at this day the most happy of m"
99,146,146,1405501100,"The British hero: or, A discourse, plainly shewing, that it is the interest, as well as duty, of every britton, publickly to avow his courage and loyalty to His Most Sacred Majesty King George, on the present important crisis of affairs.","Harris, John",1715,speech?,"or your exalted Merit , by laying at your Feet my unfeigned Sentiments of our present Felicity , my ",ardent,"Vows for the long continuance of it in the sacred Life of his Majesty , and its perpetual Duration ",Y,MET,dedication,,146,,,"or your exalted merit , by laying at your feet my unfeigned sentiments of our present felicity , my",ardent,"vows for the long continuance of it in the sacred life of his majesty , and its perpetual duration"
100,147,147,1405501100,"The British hero: or, A discourse, plainly shewing, that it is the interest, as well as duty, of every britton, publickly to avow his courage and loyalty to His Most Sacred Majesty King George, on the present important crisis of affairs.","Harris, John",1715,speech?,"nquility of your Government , and that of your Majesty's Posterity , for which we offer up our most ",ardent,"Prayers , that it may for ever continue to Reign after your Majesty , on the Throne of these Kingdo",Y,MET,dedication,,147,,,"nquility of your government , and that of your majesty's posterity , for which we offer up our most",ardent,"prayers , that it may for ever continue to reign after your majesty , on the throne of these kingdo"
101,148,148,99895792,"Decennium luctuosum An history of remarkable occurrences, in the long war, which New-England hath had with the Indian salvages, from the year, 1688. To the year 1698. Faithfully composed and improved. [One line of quotation in Latin]","Mather, Cotton",1699,prose,"nd Fire , and hideous Out cryes , thereupon she Returned to her old Bush , and there poured out her ",ardent,"Prayers to God , for help in this Distress . She continued in the Bush , until the Garrison was Bur",Y,MET,dedication,,148,,,"nd fire , and hideous out cryes , thereupon she returned to her old bush , and there poured out her",ardent,"prayers to god , for help in this distress . she continued in the bush , until the garrison was bur"
102,149,149,N00500,"Ornaments for the daughters of Zion. Or The character and happiness of a vertuous woman: in a discourse which directs the female-sex how to express, the fear of God, in every age and state of their life; and obtain both temporal and eternal blessedness. / Written by Cotton Mather ; [Four lines in Latin from Tertullian, followed by a six line translation into English]","Mather, Cotton",1692,prose,"of the Covenant , it may Pass under the Lords Tything Rod , as a Lamb set a part for Him . And how ",ardent,"are her Groans , as if she were even Travelling in Birth again , That her Child may be washed in th",Y,MET,emotion,,149,,,"of the covenant , it may pass under the lords tything rod , as a lamb set a part for him . and how",ardent,"are her groans , as if she were even travelling in birth again , that her child may be washed in th"
103,150,150,A91199,"Jus patronatus, or A briefe legal and rational plea for advowsons, or patrons ancient, lawfull, just and equitable rights, and titles to present incumbents to parish churches or vicaridges, upon vacancies. Wherein the true original of advowsons and patronages, together with their justice, legality, equity, are demonstrated; and a full jury of legal writs and remedies (provided by our municipal lawes for defence and recovery of patrons rights, against all usurpations or encroachments on them) produced; as a seasonable antidote, against the late anomolus vote passed to their prejudice, without any hearing of patrons by their councel, or lawful tryal by their peers. Whose duty is here declared; and our fundamental laws defended. Compiled for the present and future benefit of our churches, ministers, and all true patrons of them. By William Prynne of Swainswick Esq;","Prynne, William",1654,legal,"maintenance , encouragement , rewards for Gods faithfull Prie_ts and mini_ters ; their tran_cendent ",ardent,"Love , affectionate longing , hungry , thir_ty , earne_t , panting de_ires after God , and all his ",Y,MET,emotion,,150,,,"maintenance , encouragement , rewards for gods faithfull prie_ts and mini_ters ; their tran_cendent",ardent,"love , affectionate longing , hungry , thir_ty , earne_t , panting de_ires after god , and all his"
104,151,151,99895630,"The kingdom of darkness : or the history of daemons, specters, witches, apparitions, possessions, disturbances, and other wonderful and supernatural delusions, mischievous feats, and malicious impostures of the Devil Containing near fourscore memorable relations, forreign and domestick, both antient and modern. Collected from authentick records, real attestations, credible evidences, and asserted by authors of undoubted verity. Together with a preface obviating the common objections and allegations of the sadduces and atheists of the age, who deny the being of spirits, witches, &c. With pictures of several memorable accidents. By R. B. Licensed and entred according to order.","Crouch, Nathaniel",1688,prose,"esent , who with one accord joined in singing praises to , and calling upon Jesus Christ , and with ",ardent,"affections and strong cryes poured out their supplications to God , at which time the Devil was cas",Y,MET,emotion,,151,,,"esent , who with one accord joined in singing praises to , and calling upon jesus christ , and with",ardent,"affections and strong cryes poured out their supplications to god , at which time the devil was cas"
105,152,152,A69554,"The unfortunate bride, or, The Blind lady a beauty a novel / by Mrs. A. Behn.","Behn, Aphra",1687,fiction,"as _he thought ) fully convinc'd of Frankwit 's death , urg'd by the fury and impatience of her new ",ardent,"Lover , _oon _urrender'd , and the day of their Nuptials now arriv'd , their hands were joyn'd . In",Y,MET,emotion,,152,,,"as _he thought ) fully convinc'd of frankwit 's death , urg'd by the fury and impatience of her new",ardent,"lover , _oon _urrender'd , and the day of their nuptials now arriv'd , their hands were joyn'd . in"
106,154,154,A35296.a0,"Regulus a tragedy, as it is acted by Their Majesties servants / written by Mr. Crown.","Crowne, John",1694,drama_tragedy,"_drubal , followed by an armed multitude . Sir , I am in raptures , I cannot govern my joy . I mo_t ",ardent,"ly embrace your knees . A_d . Enough . Gi_ . Sir , I can never have enough . Hiar . A word wi' you ,",Y,MET,dedication,,154,,,"_drubal , followed by an armed multitude . sir , i am in raptures , i cannot govern my joy . i mo_t",ardently,"embrace your knees . a_d . enough . gi_ . sir , i can never have enough . hiar . a word wi' you ,"
107,156,156,A37017.a17,"The siege of Memphis, or, The ambitious queen a tragedy acted at the Theater-Royal / written by Tho. Durfey.","D'Urfey, Thomas",1676,drama_tragedy,"o Love the Prince , what tides of blessings meet , I love him more , than Angels do their Seat , An ",ardent,"passion do's my breast inspire , My life is not so dear . Zelm . ÑFuries and fire .Ñ [ aside . Amas",Y,MET,emotion,,156,,,"o love the prince , what tides of blessings meet , i love him more , than angels do their seat , an",ardent,"passion do's my breast inspire , my life is not so dear . zelm . ñfuries and fire .ñ [ aside . amas"
108,157,157,K033915000,"Britannia triumphans: or the Empire sav'd: and Europe deliver'd. By the success of her Majesty's forces under the wise and heroick conduct of his Grace the Duke of Marlborough. A poem, by Mr. Dennis.","Dennis, John",1704,poetry,"fierce A__ault I__ues , with chearful Maje_ty _erene , Valour in human Hearts too oft proceeds From ",ardent,"Temper , or from glowing Rage , Provok'd by mortal Wrongs , or Fear of Shame . But here remote from",Y,MET,emotion,,157,,,"fierce a__ault i__ues , with chearful maje_ty _erene , valour in human hearts too oft proceeds from",ardent,"temper , or from glowing rage , provok'd by mortal wrongs , or fear of shame . but here remote from"
109,159,159,K012677000.a5,Poems on several occasions: With a dissertation upon the Roman poets. By Mr. Addison.,"Addison, Joseph",1718,poetry,"th a longer Life repaid , Stand round ; and drinking in Cele_tial Rays , On their REDEEMER fix with ",ardent,"Gaze , And all the Heav'ns re_ound with Hymns of Prai_e . Each Bo_om kindles with Seraphic Joy , An",Y,MET,dedication/emotion,,159,,,"th a longer life repaid , stand round ; and drinking in cele_tial rays , on their redeemer fix with",ardent,"gaze , and all the heav'ns re_ound with hymns of prai_e . each bo_om kindles with seraphic joy , an"
110,160,160,A35275.a7,"The countrey wit a comedy, acted at the Dukes Theatre / written by Mr. Crown.","Crowne, John",1675,drama_comedy,"ad . I _wear , that is very witty , and _urprizingÑSir , you now more and more inflame me , with an ",Ardent,"de_ire to ta_te of your skill ; I will not re_t , till obtain the Felicity . Ramb. My Pencil will b",Y,MET,want,,160,,,"ad . i _wear , that is very witty , and _urprizingñsir , you now more and more inflame me , with an",Ardent,"de_ire to ta_te of your skill ; i will not re_t , till obtain the felicity . ramb. my pencil will b"
111,161,161,A39669.a12,"The method of grace, in bringing home the eternal redemption contrived by the Father, and accomplished by the Son through the effectual application of the spirit unto God's elect, being the second part of Gospel redemption : wherein the great mysterie of our union and communion with Christ is opened and applied, unbelievers invited, false pretenders convicted, every mans claim to Christ examined, and the misery of Christless persons discovered and bewailed / by John Flavell ...","Flavell, John",1681,sermons,"ry your desires as to their sincerity , by the following characters . First , Are they vehement and ",ardent,? hath Christ the supreme place in your desires ? do you esteem all things to be but dross and dung,Y,MET,dedication,,161,,,"ry your desires as to their sincerity , by the following characters . first , are they vehement and",ardent,? hath christ the supreme place in your desires ? do you esteem all things to be but dross and dung
112,162,162,N00619.a0,"Things for a distress'd people to think upon. Offered in the sermon to the General Assembly of the province, of the Massachusetts Bay, at the anniversary election. May, 27. 1696. Wherein, I. the condition of the future, as well as the former times, in which we are concerned, is considered. II. A narrative of the late wonderful deliverance, of the King, and the three kingdoms, & all the English dominions, is endeavoured. III. A relation, of no less than seven miracles, within this little while wrought by the Almighty Lord Jesus Christ, for the confirmation of our hopes, that some glorious works, for the welfare of his church, are quickly to be done, is annexed. / By Cotton Mather.","Mather, Cotton",1696,sermons_election,"e Lord Jesus Christ immediately ! How much might our Counsils work upon them , if they saw our most ",ardent,"Prayers accompany those Counsils ? If Grace were more own'd , and sought , who can say , What the S",Y,MET,dedication,,162,,,"e lord jesus christ immediately ! how much might our counsils work upon them , if they saw our most",ardent,"prayers accompany those counsils ? if grace were more own'd , and sought , who can say , what the s"
113,164,164,A36900,"Heavenly pastime, or, Pleasant observations on all the most remarkable passages throughout the Holy Bible of the Old and New Testament newly allegoriz'd in several delightful dialogues, poems, similitudes, and divine fancies / by John Dunton, author of The sickmans passing-bell.","Dunton, John",1685,prose+poetry,e Skyes and carries away all without pitty ; nothing is seen in the Air but Flaming obscurities and ,ardent,"shadows heaped upon one another , which form a Hears - cloath to cover the shamefull Reliques of th",Y,MET,UNK,,164,,,e skyes and carries away all without pitty ; nothing is seen in the air but flaming obscurities and,ardent,"shadows heaped upon one another , which form a hears - cloath to cover the shamefull reliques of th"
114,165,165,A47542.a5,"A golden mine opened, or, The glory of God's rich grace displayed in the mediator to believers, and his direful wrath against impenitent sinners containing the substance of near forty sermons upon several subjects / by Benjamin Keach.","Keach, Benjamin",1694,sermons,"ir Wives , as Chri_t al_o loved his Church , and gave him_elf for it ; even with a _incere , pure , ",ardent,"and con_tant Affection . And thus ought all Chri_tians to love each other al_o , being united as Br",Y,MET,dedication/emotion,,165,,,"ir wives , as chri_t al_o loved his church , and gave him_elf for it ; even with a _incere , pure ,",ardent,"and con_tant affection . and thus ought all chri_tians to love each other al_o , being united as br"
115,166,166,N02338,"Manuductio ad ministerium. Directions for a candidate of the ministry. : Wherein, first, a right foundation is laid for his future improvement; and, then, rules are offered for such a management of his academical & preparatory studies; and thereupon, for such a conduct after his appearance in the world; as may render his a skilful and useful minister of the Gospel. : [Three lines of quotation in Latin]","Mather, Cotton",1726,prose,"Every thing in Heaven and Earth and Hell now looks with a mo_t Joyful A_pect upon you . THIS , with ",ardent,"and con_tant Cries to the Gracious GOD , who giveth Wi_dom to them that Ask it of Him , is the Way ",Y,MET,action/dedication,,166,,,"every thing in heaven and earth and hell now looks with a mo_t joyful a_pect upon you . this , with",ardent,"and con_tant cries to the gracious god , who giveth wi_dom to them that ask it of him , is the way"
116,167,167,N02338,"Manuductio ad ministerium. Directions for a candidate of the ministry. : Wherein, first, a right foundation is laid for his future improvement; and, then, rules are offered for such a management of his academical & preparatory studies; and thereupon, for such a conduct after his appearance in the world; as may render his a skilful and useful minister of the Gospel. : [Three lines of quotation in Latin]","Mather, Cotton",1726,prose,"hat their SAVIOUR has done more for them , than for others . I would have Men look up to GOD , with ",ardent,"Prayers for His Gracious , and Enlightening , and Sanctifying Influences , and Pray unto Him as the",Y,MET,dedication,,167,,,"hat their saviour has done more for them , than for others . i would have men look up to god , with",ardent,"prayers for his gracious , and enlightening , and sanctifying influences , and pray unto him as the"
117,168,168,N01369.a2,"The sad effects of sin. A true relation of the murder committed by David Wallis, on his companion Benjamin Stolwood: on Saturday night, the first of August, 1713. With his carriage ofter condemnation; his confession and dying speech at the place of execution, &c. : To which are added, the sermons preached at the lecture in Boston, in his hearing, after condemnation; and on the day of his execution, being Sept. 24. 1713.","Mather, Cotton",1713,sermons,may ob_erve al_o a great Vehemency and Earne_tne_s in this his Supplication ; he prays in the mo_t ,ardent,", fervent manner . Finally . HE Makes his _olemn Vow and Promi_e , that God _hould have the Glory b",Y,MET,dedication,,168,,,may ob_erve al_o a great vehemency and earne_tne_s in this his supplication ; he prays in the mo_t,ardent,", fervent manner . finally . he makes his _olemn vow and promi_e , that god _hould have the glory b"
118,169,169,A29016,Of the reconcileableness of specifick medicines to the corpuscular philosophy to which is annexed a discourse about the advantages of the use of simple medicines / by Robert Boyle ...,"Boyle, Robert",1685,science_medicine,And I remember that having for curio_ity's _ake added to the Fluid Tincture a due proportion of an ,Ardent,"Spirit ( _uch as that of Wine ) exactly dephlegm'd , I had a Mixture ( whether in the form of a Coa",Y,LIT,,,169,,,and i remember that having for curio_ity's _ake added to the fluid tincture a due proportion of an,Ardent,"spirit ( _uch as that of wine ) exactly dephlegm'd , i had a mixture ( whether in the form of a coa"
119,171,171,K042546000,"Priestcraft distinguish'd from Christianity. Shewing, I. That wicked priests are the real Antichrists mention'd in Scripture.:","Dennis, John",1715,prose,"time he does mention them , he has nothing in his Air , in his Tone , in his Action , that _hews an ",ardent,"Concern for the Glory of God , for the Pro_perity of the State that he lives in , or for the Salvat",Y,MET,dedication/emotion,,171,,,"time he does mention them , he has nothing in his air , in his tone , in his action , that _hews an",ardent,"concern for the glory of god , for the pro_perity of the state that he lives in , or for the salvat"
120,172,172,K042546000,"Priestcraft distinguish'd from Christianity. Shewing, I. That wicked priests are the real Antichrists mention'd in Scripture.:","Dennis, John",1715,prose,"God , and of all Mankind for the _ake of God ; or if he does at at any time mention it , even that ",ardent,"Vertue grows cold in his Mouth , and expires upon his Antichri_tian Tongue , _carce ever reaching t",Y,MET,dedication,,172,,,"god , and of all mankind for the _ake of god ; or if he does at at any time mention it , even that",ardent,"vertue grows cold in his mouth , and expires upon his antichri_tian tongue , _carce ever reaching t"
121,173,173,K042546000,"Priestcraft distinguish'd from Christianity. Shewing, I. That wicked priests are the real Antichrists mention'd in Scripture.:","Dennis, John",1715,prose,e the _ame that they were formerly ; have the _ame Force of Under_tanding ; the _ame pa__ionate and ,ardent,"De_ire to be rightly in_tructed , and to be truly happy ; and are the more adapted and prepared for",Y,MET,want,,173,,,e the _ame that they were formerly ; have the _ame force of under_tanding ; the _ame pa__ionate and,ardent,"de_ire to be rightly in_tructed , and to be truly happy ; and are the more adapted and prepared for"
122,174,174,K043848000,"Reflections critical and satyrical, upon a late rhapsody call'd, An essay upon criticism: By Mr. Dennis.","Dennis, John",1711,undetermined,"temporaries . The Mu_es _ure Longinus did in_pire , And blest their Critick with a Poet's Fire : An ",ardent,"Judge that zealous in his Trust With warmth gives Judgment , yet is always ju_t ; Who_e own Example",Y,MET,dedication,,174,,,"temporaries . the mu_es _ure longinus did in_pire , and blest their critick with a poet's fire : an",ardent,"judge that zealous in his trust with warmth gives judgment , yet is always ju_t ; who_e own example"
123,175,175,N02149.a0,"Parentator. Memoirs of remarkables in the life and the death of the ever-memorable Dr. Increase Mather. Who expired, August 23. 1723. : [One line from II Kings]","Mather, Cotton",1724,letters,"ssful Service will be Welcomed with your entire Approbation , and Grateful Acceptance . We now with ",ardent,"Affections recommend our Dear Brother to the Divine Mercy , that thro' such Dangerous Seas he may s",Y,MET,dedication/emotion,,175,,,"ssful service will be welcomed with your entire approbation , and grateful acceptance . we now with",ardent,"affections recommend our dear brother to the divine mercy , that thro' such dangerous seas he may s"
124,177,177,A50909.a98,"Letters of state written by Mr. John Milton, to most of the sovereign princes and republicks of Europe, from the year 1649, till the year 1659 ; to which is added, an account of his life ; together with several of his poems, and a catalogue of his works, never before printed.","Milton, John",1654,letters,"at variance , then their own fears will overtake 'em , le_t this unexpected Conjunction , which we ",ardent,"ly de_ire , of your Arms and Minds , _hould turn to the de_truction of them that were the Kindlers o",Y,MET,want,,177,,,"at variance , then their own fears will overtake 'em , le_t this unexpected conjunction , which we",ardently,"de_ire , of your arms and minds , _hould turn to the de_truction of them that were the kindlers o"
125,178,178,1119501800,"The tragical history of King Richard III. Containing the distresses and death of K. Henry the Sixth. The Artful Acquisition of the Crown by King Richard. The Cruel Murder of young King Edward the Fifth, and his Brother in the Tower. The Landing of the Earl of Richmond, and the Death of King Richard in the memorable Battle of Bosworth-Field: Being the last that was fought between the Houses of Tork and Lancaster. With many other Historical Passages. As it is now acted at the Theatre-Royal in Drury-Lane. Reviv'd with alterations by Mr. Cibber, from Shakespear.","Cibber, Colley",1699,prose,"both your Wisdom and your Birth . Cat . My Lord , this coldness is unkind , Nor suits it with such ",ardent,Loyalty ? D. Buc. O make 'em happy : Grant their Lawful Suit . Rich. Alas ! Why wou'd you heap this,Y,MET,dedication,,178,,,"both your wisdom and your birth . cat . my lord , this coldness is unkind , nor suits it with such",ardent,loyalty ? d. buc. o make 'em happy : grant their lawful suit . rich. alas ! why wou'd you heap this
126,179,179,A29016.a0,Of the reconcileableness of specifick medicines to the corpuscular philosophy to which is annexed a discourse about the advantages of the use of simple medicines / by Robert Boyle ...,"Boyle, Robert",1685,science,"yet by dige_ting it , and perhaps , di_tilling it too , with an equal , or rather double weight of ",Ardent,"Spirit , I found the highly Acid Liquor would be _o chang'd , as not to retain any _en_ible corro_i",Y,LIT,,,179,,,"yet by dige_ting it , and perhaps , di_tilling it too , with an equal , or rather double weight of",Ardent,"spirit , i found the highly acid liquor would be _o chang'd , as not to retain any _en_ible corro_i"
127,181,181,K072424000,Notes upon the twelve books of Paradise lost: Collected from the Spectator. Written by Mr. Addison.,"Addison, Joseph",1719,prose,ne In_tances : As in tho_e fond Regards he ca_t towards Eve at her parting from him . Her long with ,ardent,"look his Eye pur_ued Delighted , but de_iring more her _tay . Oft he to her his Charge of quick Ret",Y,MET,want,,181,,,ne in_tances : as in tho_e fond regards he ca_t towards eve at her parting from him . her long with,ardent,"look his eye pur_ued delighted , but de_iring more her _tay . oft he to her his charge of quick ret"
128,182,182,N01483,"Shaking dispensations. An essay upon the mighty shakes, which the hand of heaven, hath given, and is giving, to the world. : With some useful remarks on the death of the French king, who left off to make the world a wilderness, and to destroy the cities thereof; on the twenty-first of August. 1715. In a sermon on that great occasion, at Boston, New-England. 13 d. VIII m. 1715. / By Cotton Mather, D.D. & F.R.S.","Mather, Cotton",1715,sermons_funeral,"ned not the Hou_e of his Pri_oners , is dragg'd into his Pri_on . We that have _ent up thou_ands of ",ardent,"Prayers to Heaven for it , cannot but be filled with the Prai_es of our God , when we _hall hear pr",Y,MET,dedication,,182,,,"ned not the hou_e of his pri_oners , is dragg'd into his pri_on . we that have _ent up thou_ands of",ardent,"prayers to heaven for it , cannot but be filled with the prai_es of our god , when we _hall hear pr"
