,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
421,42,334,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"many Comets without any such Conjunctions immediately praeceding . In few words , sometimes , many ",Blaz,ing Stars have been seen within the compass of a few years ; there have been at least ten within the,Y,LIT,,,42,,,"many comets without any such conjunctions immediately praeceding . in few words , sometimes , many",Blazing,stars have been seen within the compass of a few years ; there have been at least ten within the
422,43,139,820700200,"The character and conduct of Cicero, considered, from the history of his life, by the Reverend Dr. Middleton. With occasional essays, and observations upon the most memorable facts and persons during that period. By Colley Cibber, Esq; Servant to His Majesty.","Cibber, Colley",1747,biography/memoirs,"lance of Conviction , than all the rhetorical Flowers of Wit or painted Passions that Eloquence can ",blaz,"e in . Truth or Falshood can no more be talk'd out of one into the other , than the Sweetness or Har",Y,MET,sound,,43,,,"lance of conviction , than all the rhetorical flowers of wit or painted passions that eloquence can",blaze,"in . truth or falshood can no more be talk'd out of one into the other , than the sweetness or har"
423,45,598,A35280.a4,The destruction of Jerusalem by Titus Vespasian in two parts : as it is acted at the Theatre Royal / written by Mr. Crowne.,"Crowne, John",1677,drama,"n . Heaven's Arch ne're _hone with _uch a light before , It _eems as if _ome Angel lictour bore The ",blaz,"ing Fa_ces , at the pa__ing by Of _ome Divine Proce__ion in the Skye . Matth . Alas ! we in Jeru_ale",Y,LIT,,,45,,,"n . heaven's arch ne're _hone with _uch a light before , it _eems as if _ome angel lictour bore the",blazing,"fa_ces , at the pa__ing by of _ome divine proce__ion in the skye . matth . alas ! we in jeru_ale"
424,46,122,1598200100,"C¾sar in ®gypt. A tragedy. As it is acted at the Theatre-Royal in Drury-Lane, by His Majesty's servants. Written by Mr. Cibber.","Cibber, Colley",1725,drama,"warlike Spirit has reviv'd their Flame ! While they behold their General's Breast thus fir'd , Thus ",blaz,"ing onward , in the Course of Glory , Their glowing Hearts imbibe the Martial Ardor , Forgetful of t",Y,MET,UNK,extended,46,,,"warlike spirit has reviv'd their flame ! while they behold their general's breast thus fir'd , thus",blazing,"onward , in the course of glory , their glowing hearts imbibe the martial ardor , forgetful of t"
425,47,544,A36972,"An essay towards the theory of the intelligible world intuitively considered designed for forty-nine parts : Part III : consisting of a preface, a postscript, and a little something between / by Gabriel John ; enriched with a faithful account of his ideal voyage, and illustrated with poems by several hands, as likewise with other strange things not insufferably clever, nor furiously to the purpose.","D'Urfey, Thomas",1700,prose+poetry,"vantage of two Magnifying - Glasses , which were Concave , like the Chrystal of a modern Watch , of ",Blaz,ing Dark - Lanthorn . Many other Ceremonies and Triumphal Decorations being laid out upon the Sucess,Y,MET,UNK,,47,,,"vantage of two magnifying - glasses , which were concave , like the chrystal of a modern watch , of",Blazing,dark - lanthorn . many other ceremonies and triumphal decorations being laid out upon the sucess
426,48,157,560700200,"The compleat sportsman. In three parts. Part I. Containing the nature and various kinds of game, under their several Denominations, with the best Methods of taking the same, by Shooting, Hunting, Dogs, Nets, and otherwise; and the Laws and Statutes made for Preservation of the Game, with Warrants to impower Game-Keepers, &c. Part II. Of the best Situations and Methods of erecting and Management of Parks, Warrens, &c. Of Hunting the Buck, Doe, &c. And a concise Abridgment of the Forest-Laws, and of all the Laws and Statutes relating to Deer: Methodically interspersed with Precedents of Warrants for Deer, &c. Part III. Of fish and fishing; the most successful Methods of Angling; the only proper Baits, Tackle and agreeable Seasons for taking all Sorts of Fish; and the Rivers wherein they are to be found; with the Statutes relating to Fishing, &c.","Jacob, Giles",1718,undetermined,". Then another Person must carry some Iron or Stoney Vessel , which is to contain burning , but not ",blaz,"ing Coals , and at there you must light Bundles of Straw , or you may carry Links with you . And hav",Y,LIT,,,48,,,". then another person must carry some iron or stoney vessel , which is to contain burning , but not",blazing,"coals , and at there you must light bundles of straw , or you may carry links with you . and hav"
427,50,324,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"as , when in the form of a Sword . Ceretias when it bends like a crooked Horn . Lampadias , when it ",blaz,"eth like a Lamp . As for the true cause of the Blaze , it seems evident that it doth proceed from th",Y,LIT,,,50,,,"as , when in the form of a sword . ceretias when it bends like a crooked horn . lampadias , when it",blazeth,"like a lamp . as for the true cause of the blaze , it seems evident that it doth proceed from th"
428,51,129,A39663.a42,"The fountain of life opened, or, A display of Christ in his essential and mediatorial glory wherein the impetration of our redemption by Jesus Christ is orderly unfolded as it was begun, carryed on, and finished by his covenant-transaction, mysterious incarnation, solemn call and dedication ... / by John Flavell ...","Flavell, John",1673,sermons,r wicked actions make but little noise in the world ; but the miscarriages of professors are like a ,Blaz,"ing Comet , or an Eclipsed Sun , which all men gaze at , and make their observations upon ; Oh then ",Y,LIT,,,51,,,r wicked actions make but little noise in the world ; but the miscarriages of professors are like a,Blazing,"comet , or an eclipsed sun , which all men gaze at , and make their observations upon ; oh then"
429,52,219,48300500,"The refusal; or, the ladies philosophy: a comedy. Acted at the Theatre-Royal, by His Majesty's servants. Written by Mr. Cibber.","Cibber, Colley",1721,drama_comedy,". Let me have instant Reparation , or , by my injur'd Genius , I'll set your House and Family in a ",Blaz,"e . [ Ex. L. Wr. Sir Gilb . Why , then , blaze and burn by yourself ; for I'll go out of the House .",Y,LIT,,,52,,,". let me have instant reparation , or , by my injur'd genius , i'll set your house and family in a",Blaze,". [ ex. l. wr. sir gilb . why , then , blaze and burn by yourself ; for i'll go out of the house ."
430,53,296,A36900.a54,"Heavenly pastime, or, Pleasant observations on all the most remarkable passages throughout the Holy Bible of the Old and New Testament newly allegoriz'd in several delightful dialogues, poems, similitudes, and divine fancies / by John Dunton, author of The sickmans passing-bell.","Dunton, John",1685,dialogue/conference,"ly for the Loaves ; who have been hollow at the heart , rotten at the Core , painted - Sepulchers , ",blaz,"ingá Comets , wandring and falling Stars , for whom the mist of darkness is reserved for ever . Take",Y,LIT,,,53,,,"ly for the loaves ; who have been hollow at the heart , rotten at the core , painted - sepulchers ,",blaz,"ingá comets , wandring and falling stars , for whom the mist of darkness is reserved for ever . take"
431,54,282,A61124,"Spencer redivivus containing the first book of the Fairy queen his essential design preserv'd, but his obsolete language and manner of verse totally laid aside deliver'd in heroick numbers / by a person of quality.","L'Estrange, Roger",1687,poetry,"f from Ovens sent . Which flashing on the Hero's Beard and Face , His Visage like a Comet seem'd to ",blaz,e . But much severer did his person feel The glowing heat that scorch'd his Armour's Steel : That ha,Y,LIT,,,54,,,"f from ovens sent . which flashing on the hero's beard and face , his visage like a comet seem'd to",blaze,. but much severer did his person feel the glowing heat that scorch'd his armour's steel : that ha
432,55,44,A36610,The conquest of Granada by the Spaniards in two parts : acted at the Theatre Royall / written by John Dryden ...,"Dryden, John",1672,prose+drama,"Almah . Let me for ever hide these guilty eyes Which lighted my Almanzor to his tomb ; Or , let 'em ",blaz,e to shew me there a room . Boab. Heav'n lent their lustre for a Nobler end : A thousaud torches mus,Y,MET,emotion,,55,,,"almah . let me for ever hide these guilty eyes which lighted my almanzor to his tomb ; or , let 'em",blaze,to shew me there a room . boab. heav'n lent their lustre for a nobler end : a thousaud torches mus
433,56,391,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,t impossible to be true . A.D. 1351 . A Northern Comet appeared in December . Some Authors speak of ,Blaz,ing Stars seen in the two following years also . These Prodigies were attended with fearful Tempests,Y,LIT,,,56,,,t impossible to be true . a.d. 1351 . a northern comet appeared in december . some authors speak of,Blazing,stars seen in the two following years also . these prodigies were attended with fearful tempests
434,58,440,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"ured that within a few dayes it would appear in the Evening , and so it did Dec. 10 . when only the ",Blaz,"e and not the Star was to us visible . December 12 . Its Blaze appeared very red and fiery , extendi",Y,LIT,,,58,,,"ured that within a few dayes it would appear in the evening , and so it did dec. 10 . when only the",Blaze,"and not the star was to us visible . december 12 . its blaze appeared very red and fiery , extendi"
435,59,109,N00242.a0,"Heavens alarm to the world. Or A sermon wherein is shewed, that fearful sights and signs in heaven are the presages of great calamities at hand. By Increase Mather; teacher of a church in Boston in New-England. ; [Eleven lines of Scripture texts]","Mather, Increase",1681,sermons,"nd Ninivth shall be destroyed : that was a more awfull sign of desolation , then if they had seen a ",blaz,"ing star , hanging over the City , menacing the ruine thereof . Yet when they repented and reformed ",Y,LIT,,,59,,,"nd ninivth shall be destroyed : that was a more awfull sign of desolation , then if they had seen a",blazing,"star , hanging over the city , menacing the ruine thereof . yet when they repented and reformed"
436,61,251,A35286.a0,"The history of the famous and passionate love, between a fair noble Parisian lady, and a beautiful young singing-man, a chanter in the Quire of Notre Dame in Paris, and a singer in opera's an heroic poem, in two canto's, being in imitation of Virgil's Dido and ®nes, and shews all the passions of a proud beauty, compell'd by love, to abandon her self to her inferiour : but finding some slights, how she reveng'd her self, and recovered her honor.","Crowne, John",1692,poetry,"blown away , She ri_es , ventures in the Eye of Day . Her Cheeks with Lu_t , and not with Blu_hes , ",blaz,"e , Re_olv'd on War , new Colours _he di_playes In bloudy Paint ; her Cheeks have double Dye . Her H",Y,MET,shine,,61,,,"blown away , she ri_es , ventures in the eye of day . her cheeks with lu_t , and not with blu_hes ,",blaze,", re_olv'd on war , new colours _he di_playes in bloudy paint ; her cheeks have double dye . her h"
437,65,8,K107134000,"The battle of Ramillia: or, the power of union. A poem. In five books. By Mr. Dennis.","Dennis, John",1706,poetry,"Rear , And wanted Wings t'o'rtake thy impetuous March . When Emulous of the Meridian Sun Thy Glory ",blaz,"'d , and thou had'_t Hope to _hine Sole Monarch of the de_olated Earth , As he _ole Tyrant of the de",Y,MET,grandeur,,65,,,"rear , and wanted wings t'o'rtake thy impetuous march . when emulous of the meridian sun thy glory",blaz'd,", and thou had'_t hope to _hine sole monarch of the de_olated earth , as he _ole tyrant of the de"
438,66,377,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"an extream Frost , so that both Vines and Trees were killed by it . A D. 1165 . There appeared two ",Blaz,"ing Stars at the same time . The one in the South , and the other in the North . Remarkable events t",Y,LIT,,,66,,,"an extream frost , so that both vines and trees were killed by it . a d. 1165 . there appeared two",Blazing,"stars at the same time . the one in the south , and the other in the north . remarkable events t"
439,67,509,A54012.a0,"Pendragon, or, The carpet knight his kalendar","D'Urfey, Thomas",1698,letters,hose who cry'd it up before ; Who blush to have been led aside By such an Hocus - pocus Guide . The ,Blaz,"e your Reputation kindled , Of late is grown so dim , and dwindled , And with that shameful haste de",Y,MET,UNK,extended,67,,,hose who cry'd it up before ; who blush to have been led aside by such an hocus - pocus guide . the,Blaze,"your reputation kindled , of late is grown so dim , and dwindled , and with that shameful haste de"
440,68,111,FRHO_2,The Free-Holder,"Addison, Joseph",1716,magazine,"em , being of that Class of eminent Pessons whom Sir Francis Bacon speaks of , who , like Comets or ",blaz,"ing Stars , draw upon them the whole Attention of the Age in which they appear , though no Body know",Y,LIT,,,68,,,"em , being of that class of eminent pessons whom sir francis bacon speaks of , who , like comets or",blazing,"stars , draw upon them the whole attention of the age in which they appear , though no body know"
441,69,127,A36986.a1,"Love for money, or, The boarding school a comedy as it is acted at the Theatre Royal / written by Mr. Durfey.","D'Urfey, Thomas",1691,drama_comedy,"let 'em come and be damn'd . [ R_ent . & Ex. Le Prat . A thousand Fireships , Zoon there will be a ",blaz,e . Merr . Prithee oblige us and go Ñ Dear Le Prate be so civil . Amor . The Rogue has made me sweat,Y,LIT,,,69,,,"let 'em come and be damn'd . [ r_ent . & ex. le prat . a thousand fireships , zoon there will be a",blaze,. merr . prithee oblige us and go ñ dear le prate be so civil . amor . the rogue has made me sweat
442,70,568,A36625,"Fables ancient and modern translated into verse from Homer, Ovid, Boccace, & Chaucer, with orginal poems, by Mr. Dryden.","Dryden, John",1700,v_fable+poetry,"sh'd Light , And left one Altar dark , a little space ; Which turn'd self-kindl'd , and renew'd the ",Blaz,"e : That other Victour - Flame a Moment stood , Then fell , and lifeless left th' extinguish'd Wood ",Y,LIT,,,70,,,"sh'd light , and left one altar dark , a little space ; which turn'd self-kindl'd , and renew'd the",Blaze,": that other victour - flame a moment stood , then fell , and lifeless left th' extinguish'd wood"
443,71,611,N00896.a2,"The excellency of a publick spirit discoursed: in a sermon, preached in the audience of the General Assembly of the province of the Masachusetts Bay in New England, May 27. 1702. Being the day for election of counsellors in that province. / By Increase Mather. ; [Four lines of quotations]","Mather, Increase",1702,sermons_election,"red in the world there was a Miraculous Star seen : it was not a Comet , or such a Star , as is now ",blaz,"ing over our heads , for it directed to a particular Town , and to a particular house _lso . Therefo",Y,LIT,,,71,,,"red in the world there was a miraculous star seen : it was not a comet , or such a star , as is now",blazing,"over our heads , for it directed to a particular town , and to a particular house _lso . therefo"
444,72,185,N00242,"Heavens alarm to the world. Or A sermon wherein is shewed, that fearful sights and signs in heaven are the presages of great calamities at hand. By Increase Mather; teacher of a church in Boston in New-England. ; [Eleven lines of Scripture texts]","Mather, Increase",1681,sermons,"first in the east , in the morning , & after in the west in the evening ( just as with our present ",blaz,ing Star ) Quasi Orienti simul & Occidenti magni ___cujus mali Praesagi. We have cause to fear that ,Y,LIT,,,72,,,"first in the east , in the morning , & after in the west in the evening ( just as with our present",blazing,star ) quasi orienti simul & occidenti magni ___cujus mali praesagi. we have cause to fear that
445,74,375,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,ood were spilt upon the ground . But the most remarkable and great concern attending these iterated ,blaz,"ing Stars , was the Holy War ( as it useth to be called ) which lasted for many years , and proved m",Y,LIT,,,74,,,ood were spilt upon the ground . but the most remarkable and great concern attending these iterated,blazing,"stars , was the holy war ( as it useth to be called ) which lasted for many years , and proved m"
446,75,418,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,tinued to January 24 . h.e. for the space of 60 dayes . There are some now living who remember this ,blaz,"ing Star . But I find a far other kind of Description given of it , in the Books of those learned Ma",Y,LIT,,,75,,,tinued to january 24 . h.e. for the space of 60 dayes . there are some now living who remember this,blazing,"star . but i find a far other kind of description given of it , in the books of those learned ma"
447,76,550,A35270,"Caligula a tragedy, as it is acted at the Theatre Royal, by His Majesty's servants / written by Mr. Crowne.","Crowne, John",1698,drama_tragedy,"ll I beheld him flaming in a Vale , Saw his bright Chariot , and his glitt'ring Train , Flying like ",blaz,"ing meteors o'r a Plain : His dazling Chariot , though a pond'rous ma_s Of _olid Gold , _carce bent ",Y,LIT,,,76,,,"ll i beheld him flaming in a vale , saw his bright chariot , and his glitt'ring train , flying like",blazing,"meteors o'r a plain : his dazling chariot , though a pond'rous ma_s of _olid gold , _carce bent"
448,77,444,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"t the middle of February , it vanished out of our sight . As for Remarkable Events , attending this ",Blaz,"ing Star , We that live in America know but little of the great Motions in Europe , much less in Afr",Y,LIT,,,77,,,"t the middle of february , it vanished out of our sight . as for remarkable events , attending this",Blazing,"star , we that live in america know but little of the great motions in europe , much less in afr"
449,80,90,N00242.a0,"Heavens alarm to the world. Or A sermon wherein is shewed, that fearful sights and signs in heaven are the presages of great calamities at hand. By Increase Mather; teacher of a church in Boston in New-England. ; [Eleven lines of Scripture texts]","Mather, Increase",1681,sermons,v. 12.15 . 2 . Sometimes such Signs in heaven are presages of miserable Dearths and Scarcity . That ,blaz,"ing Star impending over Jerusalem , which the text hath reference unto , was attended with a terribl",Y,LIT,,,80,,,v. 12.15 . 2 . sometimes such signs in heaven are presages of miserable dearths and scarcity . that,blazing,"star impending over jerusalem , which the text hath reference unto , was attended with a terribl"
450,81,136,A47851,"Dissenters sayings the second part : published in their own words, for the information of the people : and dedicated to the Grand-jury of London, August 29, 1681 / by Roger L'Estrange.","L'Estrange, Roger",1681,prose,"nment ; and first , the Clergy . ( 1 ) PErnicious Deceivers , Presumptuous Shepherds , Baalamites , ",Blaz,"ing - Stars , Glosing Hypocrites with God , Fasting - Pharisaicall Preachers , Miserable Guides , Co",Y,LIT,,,81,,,"nment ; and first , the clergy . ( 1 ) pernicious deceivers , presumptuous shepherds , baalamites ,",Blazing,"- stars , glosing hypocrites with god , fasting - pharisaicall preachers , miserable guides , co"
451,82,58,A91719,"The revoltex [sic]. A trage-comedy acted between the Hind and panther, and Religio laici, &c.","Dryden, John",1687,undetermined,"blation came too late ; Indulgence , far more potent than his Hate , Indulgence _topp'd the hideous ",Blaz,"e : For why ? The harmle_s Bea_ts were fated not to die . And all his murdering Characters , the Cre",Y,MET,emotion,,82,,,"blation came too late ; indulgence , far more potent than his hate , indulgence _topp'd the hideous",Blaze,": for why ? the harmle_s bea_ts were fated not to die . and all his murdering characters , the cre"
452,83,231,A36597.a36,"The Annual miscellany, for the year 1694 being the fourth part of Miscellany poems : containing great variety of new translations and original copies / by the most eminent hands.","Dryden, John",1694,poetry,"ontinu'd Light ; That not a single Star can shew his Rays , Whilst joyntly all promote the Common - ",Blaz,"e . Pardon , Great Poet , that I dare to name Th' unnumber'd Beauties of thy Verse with blame ; Thy ",Y,LIT,,,83,,,"ontinu'd light ; that not a single star can shew his rays , whilst joyntly all promote the common -",Blaze,". pardon , great poet , that i dare to name th' unnumber'd beauties of thy verse with blame ; thy"
453,84,162,K014868000.a0,"The campaign: a poem, to His Grace the Duke of Marlborough. By Mr. Addison.","Addison, Joseph",1704,poetry,"rn ; A _udden Friend_hip , while with _tretch'd out Rays They meet each other , mingling Blaze with ",Blaz,"e . Poli_h'd in Courts , and harden'd in the Field , Renown'd for Conque_t , and in Council skill'd ",Y,MET,emotion,,84,,,"rn ; a _udden friend_hip , while with _tretch'd out rays they meet each other , mingling blaze with",Blaze,". poli_h'd in courts , and harden'd in the field , renown'd for conque_t , and in council skill'd"
454,85,439,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"s before observed , that Hamans bloody Conspiracy to cut off the Lords People , was attended with a ",Blaz,ing Star . And why might not this Combination of the Antichristian party ( which was worse then that,Y,LIT,,,85,,,"s before observed , that hamans bloody conspiracy to cut off the lords people , was attended with a",Blazing,star . and why might not this combination of the antichristian party ( which was worse then that
455,87,437,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"earest to the Earth , it was sixty times as high as the Moon , and at last as high as the Sun . The ",blaz,e was 17 . sometimes 25 . Degrees as to its visible Longitude . The motion of this Comet was direct ,Y,LIT,,,87,,,"earest to the earth , it was sixty times as high as the moon , and at last as high as the sun . the",blaze,was 17 . sometimes 25 . degrees as to its visible longitude . the motion of this comet was direct
456,89,382,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"ointing South-east . It was seen in February , and continued six Moneths . Writers speak of another ",Blaz,"ing Star : appearing the next year for thirty dayes together in January , of a direful Aspect . Rema",Y,LIT,,,89,,,"ointing south-east . it was seen in february , and continued six moneths . writers speak of another",Blazing,"star : appearing the next year for thirty dayes together in january , of a direful aspect . rema"
457,90,358,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"all Christendome . His Son Constantius being an Arian , quickly became a Persecutor . A D. 363 . A ",Blaz,ing Star was seen and that not only in the night but in the day time . This was attended with Iulian,Y,LIT,,,90,,,"all christendome . his son constantius being an arian , quickly became a persecutor . a d. 363 . a",Blazing,star was seen and that not only in the night but in the day time . this was attended with iulian
458,91,481,A40658,"Two sermons the first, Comfort in calamitie, teaching to live well, the other, The grand assizes, minding to dye well / by Thomas Fuller ...","Fuller, Thomas",1654,sermons,"doe , that I may be saved ? Answer . Let not the smoaking Flax be dismay'd , which in time may be a ",blaz,"ing flame ; nor the bruised Reed be discouraged , which may prove a Brazen Pillar in the Temple of G",Y,LIT,,,91,,,"doe , that i may be saved ? answer . let not the smoaking flax be dismay'd , which in time may be a",blazing,"flame ; nor the bruised reed be discouraged , which may prove a brazen pillar in the temple of g"
459,93,48,A35668,"The court of death a Pindarique poem dedicated to the memory of Her Most Sacred Majesty, Queen Mary / by Mr. Dennis.","Dennis, John",1695,poetry_occasional,"ot , say , while ghastfully ye gaz'd While Thunderbolts around him roar'd , and Lightning round him ",blaz,"'d , Did he not providently scow'r the Plain , Yet forcibly as Whirlwinds sweep the Main ? Did he no",Y,LIT,,,93,,,"ot , say , while ghastfully ye gaz'd while thunderbolts around him roar'd , and lightning round him",blaz'd,", did he not providently scow'r the plain , yet forcibly as whirlwinds sweep the main ? did he no"
460,94,322,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"es an Horses main . Hircus , when the Blaze is like to Goats hair . Or 2 . Barba_e , h. e. when the ",Blaz,"e is on the one side of the Comet only . Under this comes that which is called Acontias , when the b",Y,LIT,,,94,,,"es an horses main . hircus , when the blaze is like to goats hair . or 2 . barba_e , h. e. when the",Blaze,"is on the one side of the comet only . under this comes that which is called acontias , when the b"
461,96,602,A59183.a22,"Seneca's morals abstracted in three parts : I. of benefits, II. of a happy life, anger, and clemency, III. a miscellany of epistles / by Roger L'Estrange.","L'Estrange, Roger",1678,letters,"ngs to which we are not VVonted , to be New , and Prodigious . The Eclipses of the Sun , and Moon , ",Blaz,"ing Stars , and Meteors , while we Admire them , we Fear them ; and since we Fear them , because we ",Y,LIT,,,96,,,"ngs to which we are not vvonted , to be new , and prodigious . the eclipses of the sun , and moon ,",Blazing,"stars , and meteors , while we admire them , we fear them ; and since we fear them , because we"
462,97,347,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"so that many Persons & Edifices were destroyed . A. D. 56 . A Star was seen in the sign of Cancer , ",blaz,"ing for the space of four Moneths , directing its course from the North towards the East . The Emper",Y,LIT,,,97,,,"so that many persons & edifices were destroyed . a. d. 56 . a star was seen in the sign of cancer ,",blazing,"for the space of four moneths , directing its course from the north towards the east . the emper"
463,98,336,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,he Comet must be in Conjunction with the Sun . The accurate and ingenious Kepl_r supposeth that the ,Blaz,"e of some Comets , is perforated by the Earth . If so , they may well cause Droughts , and many othe",Y,LIT,,,98,,,he comet must be in conjunction with the sun . the accurate and ingenious kepl_r supposeth that the,Blaze,"of some comets , is perforated by the earth . if so , they may well cause droughts , and many othe"
