,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
901,68,9867,A27286.a0,A congratulatory poem to His Most Sacred Majesty on the happy birth of the Prince of Wales by Mrs A. Behn.,"Behn, Aphra",1688,poetry,"ean a Trophy for this GLORIOVS DAY : Inspir'd by Nothing but Prophetick Truth , They Boast no other ",Fire,", no other Worth . Full of the IOY , no LINES Correct can write , My Pleasure 's too Extream for Th",Y,MET,,,68,,,"ean a trophy for this gloriovs day : inspir'd by nothing but prophetick truth , they boast no other",Fire,", no other worth . full of the ioy , no lines correct can write , my pleasure 's too extream for th"
902,69,5528,A26505.a300,"Fables of ®sop and other eminent mythologists with morals and reflexions / by Sir Roger L'Estrange, Kt.","L'Estrange, Roger",1692,v_fable,"Cost , that the Multitude will sooner Kindle with a Pernicious Doctrine then with a Pudding - Lane ",Fire,"-Ball . 'Tis not Conscience , but Interest that Governs the World ; and the Incomparable Hudibras ha",Y,LIT,,,69,,,"cost , that the multitude will sooner kindle with a pernicious doctrine then with a pudding - lane",Fire,"-ball . 'tis not conscience , but interest that governs the world ; and the incomparable hudibras ha"
903,71,7603,N00887,"Christianus per ignem. Or, A disciple warming of himself and owning of his Lord: with devout and useful meditations, fetch'd out of the fire, by a Christian in a cold season, sitting before it. A work though never out of season, yet more particularly, designed for the seasonable and profitable entertainment, of them that would well employ their liesure [sic] by the fire-side. : [Three lines in Latin from Alsted]","Mather, Cotton",1702,prose+poetry,", but , ; ] are enough to Embolden the Metaphor . But alas , what ado must there be , to make this ",Fire,"burn ? There must be a deal of Blowing upon me , as by the Providence of God , so by His Holy Spiri",Y,MET,UNK,extended,71,,,", but , ; ] are enough to embolden the metaphor . but alas , what ado must there be , to make this",Fire,"burn ? there must be a deal of blowing upon me , as by the providence of god , so by his holy spiri"
904,72,233,322001000_5,"Amores Britannici. Epistles historical and gallant, in English heroic verse: from several of the most illustrious personages of their times. In imitation of the Heroidum epistol¾ of Ovid. With notes explaining the most material passages in every history. EPISTLE I.","Oldmixon, John",1703,poetry,"by thy Touches made , And Gold converted from impurest Lead ; Free from allay , it wants no Chymick ",Fire,"s , And more Correction , than the Flame , requires . Let artful Odours be by others us'd , All Swee",Y,LIT,,I think literal?,72,,,"by thy touches made , and gold converted from impurest lead ; free from allay , it wants no chymick",Fires,", and more correction , than the flame , requires . let artful odours be by others us'd , all swee"
905,73,8210,99862469,"London, King Charles his Augusta, or, city royal. Of the founders, the names, and oldest honours of that city. An historicall and antiquarian work. Written at first in heroicall Latin verse, according to Greek, Roman, British, English, and other antiquities and authorities, and now translated into English couplets, with annotations. Imprimatur, Na. Brent.","Davenant, Sir William",1648,poetry,"Ephesus it selfe did never more . Muse , what those were assist thou me to sing . From Troyes last ",fire,s whose fame through heaven should ring Aeneas flying ignorant what fate Attended for him in the Lat,Y,LIT,,,73,,,"ephesus it selfe did never more . muse , what those were assist thou me to sing . from troyes last",fires,whose fame through heaven should ring aeneas flying ignorant what fate attended for him in the lat
906,74,3829,12376199,"A discourse of the Holy Eucharist, in the two great points of the real presence and the adoration of the Host in answer to the two discourses lately printed at Oxford on this subject : to which is prefixed a large historical preface relating to the same argument.","Wake, William",1687,prose,"ad neither Voice , nor Life , nor Motion ; Exposed to Age , to Corruption , to Dust , to Worms , to ",Fire,", and other Accidents . That they adored gods which their Enemies could spoil them of , Thieves and",Y,LIT,,,74,,,"ad neither voice , nor life , nor motion ; exposed to age , to corruption , to dust , to worms , to",Fire,", and other accidents . that they adored gods which their enemies could spoil them of , thieves and"
907,76,1557,A59183.a11,"Seneca's morals abstracted in three parts : I. of benefits, II. of a happy life, anger, and clemency, III. a miscellany of epistles / by Roger L'Estrange.","L'Estrange, Roger",1678,letters,Man to Another . Other Calamities do Commonly give us Some Warning : The Smoak gives us notice of a ,Fire,; the Clouds bid us provide for a Storm ; but Humane Malice has no Prognostick ; and the Nearer it ,Y,LIT,,,76,,,man to another . other calamities do commonly give us some warning : the smoak gives us notice of a,Fire,; the clouds bid us provide for a storm ; but humane malice has no prognostick ; and the nearer it
908,79,12421,A51291,"Democritus Platonissans, or, An essay upon the infinity of worlds out of Platonick principles hereunto is annexed Cupids conflict, together with the Philosophers devotion, and a particular interpretation appertaining to the three last books of the Song of the soul / by H. More ...","More, Henry",1646,prose+poetry,"ights hither aspire , This strange prodigious inconsistencie Groweth still stranger , if each fixed ",fire,"( I mean each starre ) prove Sunnes , and Planets flie About their flaming heads amid the thronged ",Y,MET,UNK,,79,,,"ights hither aspire , this strange prodigious inconsistencie groweth still stranger , if each fixed",fire,"( i mean each starre ) prove sunnes , and planets flie about their flaming heads amid the thronged"
909,80,343,A28965.a3,"Essays of the strange subtilty great efficacy determinate nature of effluviums. To which are annext New experiments to make fire and flame ponderable. : Together with A discovery of the perviousness of glass. : Also An essay, about the origine and virtue of gems. / By the Honourable Robert Boyle ... ; To which is added The prodromus to a dissertation concerning solids naturally contained within solids giving an account of the Earth, and its productions. By Nicholas Steno. ; Englished by H.O.","Boyle, Robert",1673,science,y not improbably be due to the longer time that in this Experiment the fil'd Copper was kept in the ,Fire,. ],Y,LIT,,,80,,,y not improbably be due to the longer time that in this experiment the fil'd copper was kept in the,Fire,. ]
910,81,12028,18964184,"The general history of earthquakes being an account of the most remarkable and tremendous earthquakes that have happened in divers parts of the world, from the creation to this time, as they are recorded by sacred and common authors, and perticularly those lately in Naples, Smyrna, Jamaica and Sicily : with a description of the famous burning mount, AEtna, in that island, and relation of the several dreadful conflagrations and fiery irruptions thereof for many ages : likewise the natural and material causes of earthquakes, with the usual signs and prognosticks of their approach, and the consequents and effects that have followed several of them / by R.B.","Crouch, Nathaniel",1694,science_geography,", the Wind came Eastwards , on which fell abundance of Rain , which abated not the Progress of the ",Fire,"; which on the East-side had from Mascalucia made its way to St. Giovanni di Galermo , the lower pa",Y,LIT,,,81,,,", the wind came eastwards , on which fell abundance of rain , which abated not the progress of the",Fire,"; which on the east-side had from mascalucia made its way to st. giovanni di galermo , the lower pa"
911,83,4639,7903762,The natural history of the principality of Wales in three parts ... together with the natural and artificial rarities and wonders in the several counties of that principality / by R.B.,"Crouch, Nathaniel",1695,biography/memoirs,"Glasterigg fell fick , and coming home was able to ride no farther than this House where I left my ",Fire,"to entertain him , and there he lighted , lodged , and died within four days after . Some Candles h",Y,LIT,,,83,,,"glasterigg fell fick , and coming home was able to ride no farther than this house where i left my",Fire,"to entertain him , and there he lighted , lodged , and died within four days after . some candles h"
912,84,5009,560700200,"The compleat sportsman. In three parts. Part I. Containing the nature and various kinds of game, under their several Denominations, with the best Methods of taking the same, by Shooting, Hunting, Dogs, Nets, and otherwise; and the Laws and Statutes made for Preservation of the Game, with Warrants to impower Game-Keepers, &c. Part II. Of the best Situations and Methods of erecting and Management of Parks, Warrens, &c. Of Hunting the Buck, Doe, &c. And a concise Abridgment of the Forest-Laws, and of all the Laws and Statutes relating to Deer: Methodically interspersed with Precedents of Warrants for Deer, &c. Part III. Of fish and fishing; the most successful Methods of Angling; the only proper Baits, Tackle and agreeable Seasons for taking all Sorts of Fish; and the Rivers wherein they are to be found; with the Statutes relating to Fishing, &c.","Jacob, Giles",1718,undetermined,"e Birds lye close , so as they dare not stir whilst you are pitching the Net , and the Sight of the ",Fire,"is so terrible to them , that it makes them instantly take Wing , and so they are ensnared . The Tr",Y,LIT,,,84,,,"e birds lye close , so as they dare not stir whilst you are pitching the net , and the sight of the",Fire,"is so terrible to them , that it makes them instantly take wing , and so they are ensnared . the tr"
913,85,7080,A53058.a80,"Philosophical letters, or, Modest reflections upon some opinions in natural philosophy maintained by several famous and learned authors of this age, expressed by way of letters / by the thrice noble, illustrious, and excellent princess the Lady Marchioness of Newcastle.","Cavendish, Margaret",1664,letters,"framed from the beginning of the World in the places of its own Monarchy , in the manner of Light , ",Fire,", the magnal or sheath of the Air , Forms , &c. that it may prepare , stir up , and go before the S",Y,LIT,,,85,,,"framed from the beginning of the world in the places of its own monarchy , in the manner of light ,",Fire,", the magnal or sheath of the air , forms , &c. that it may prepare , stir up , and go before the s"
914,86,10160,A61604.a0,"A sermon preached before the King, January 30, 1668/9, being the day of the execrable murther of King Charles I by Edward Stillingfleet ...","Stillingfleet, Edward",1669,sermons,"en never have seen those sad times , which we can now no otherwise think of , than of the devouring ",Fire,", and raging Pestilence , i. e. of such dreadfull judgements which we have smarted so much by , tha",Y,LIT,,,86,,,"en never have seen those sad times , which we can now no otherwise think of , than of the devouring",Fire,", and raging pestilence , i. e. of such dreadfull judgements which we have smarted so much by , tha"
915,88,3276,A27315.a40,"Poems upon several occasions with, A voyage to the island of love / by Mrs. A. Behn.","Behn, Aphra",1684,poetry,"that on malice bent , _enies ye Joys , or makes ye Impotent . III . 'Tis true , when Cities are on ",fire,", Men never wait for Christal Springs ; But to the Neighb'ring-Pools retire ; Which nearest , best ",Y,LIT,,,88,,,"that on malice bent , _enies ye joys , or makes ye impotent . iii . 'tis true , when cities are on",fire,", men never wait for christal springs ; but to the neighb'ring-pools retire ; which nearest , best"
916,90,5097,A47854,"The free-born subject, or, The Englishmans birthright asserted against all tyrannical vsurpations either in church or state","L'Estrange, Roger",1679,prose,"hurches ever owned : A sort of Proud Prelats Ñ And all manner of Misery to Soul and Body . Plague , ",Fire,", Sword , Vniversal Beggery ; and , without Seasonable Mercy , the Total Ruine of the whole Kingdom",Y,LIT,,,90,,,"hurches ever owned : a sort of proud prelats ñ and all manner of misery to soul and body . plague ,",Fire,", sword , vniversal beggery ; and , without seasonable mercy , the total ruine of the whole kingdom"
917,91,8535,A27322.a5,"The rover, or, The banish't cavaliers as it is acted at His Royal Highness the Duke's theatre.","Behn, Aphra",1677,drama,"etrick this Ñ how she'l laugh at me anon !Ñyou need not , my dear Rogue ! you need not !ÑI'm all on ",fire,"already Ñ come , come , now call me in pity .ÑSure I'm Enchanted ! I have been round the Chamber , ",Y,MET,emotion,,91,,,"etrick this ñ how she'l laugh at me anon !ñyou need not , my dear rogue ! you need not !ñi'm all on",fire,"already ñ come , come , now call me in pity .ñsure i'm enchanted ! i have been round the chamber ,"
918,93,2591,A35244,"Miracles of art and nature, or, A brief description of the several varieties of birds, beasts, fishes, plants, and fruits of other countreys : together with several other remarkable things in the world by R.B., Gent.","Crouch, Nathaniel",1678,prose,", whereof were made whole pieces of Linnen - cloth , and Garments , which could not be consumed by ",Fire,", not only so , but being cast into the Fire , the Soil and Dirtiness of it would be burnt away , a",Y,LIT,,,93,,,", whereof were made whole pieces of linnen - cloth , and garments , which could not be consumed by",Fire,", not only so , but being cast into the fire , the soil and dirtiness of it would be burnt away , a"
919,94,2724,A65673,"A second defence of the New theory of the earth from the exceptions of Mr. John Keill. By William Whiston, M.A. vicar of Lowestoft, Suffolk; and chaplain to the Right Reverend Father in God, John Lord Bishop of Norwich","Whiston, William",1700,science,"r , That in this sense the Assertion is not much truer than in the other . The Heat produc'd by the ",Fire,", or the Sun , for some time continually increases ; and perhaps pretty nearly in proportion to the",Y,LIT,,,94,,,"r , that in this sense the assertion is not much truer than in the other . the heat produc'd by the",Fire,", or the sun , for some time continually increases ; and perhaps pretty nearly in proportion to the"
920,96,8366,99895630,"The kingdom of darkness : or the history of daemons, specters, witches, apparitions, possessions, disturbances, and other wonderful and supernatural delusions, mischievous feats, and malicious impostures of the Devil Containing near fourscore memorable relations, forreign and domestick, both antient and modern. Collected from authentick records, real attestations, credible evidences, and asserted by authors of undoubted verity. Together with a preface obviating the common objections and allegations of the sadduces and atheists of the age, who deny the being of spirits, witches, &c. With pictures of several memorable accidents. By R. B. Licensed and entred according to order.","Crouch, Nathaniel",1688,prose,"absolutely beleived , and depended on to the last . So that when he was told in the prison that the ",fire,"was made , the stake set up , and the hangman coming to lead him forth to execution , he answered ,",Y,LIT,,,96,,,"absolutely beleived , and depended on to the last . so that when he was told in the prison that the",fire,"was made , the stake set up , and the hangman coming to lead him forth to execution , he answered ,"
921,97,6636,A48200.a0,A letter to a member of the convention of states in Scotland by a lover of his religion and country.,"Sherlock, William",1689,letters,"otestant and Minds the good of his Country , Will suffer himself to be so grosly Imposed on by such ",Fire,#NAME?,Y,LIT,,,97,,,"otestant and minds the good of his country , will suffer himself to be so grosly imposed on by such",Fire, #name?
922,98,818,1578801500,"Of the thundering legion: or, Of the miraculous deliverance of Marcus Antoninus and his army, upon the prayers of the Christians. As also, of Alexander the Great's meeting the high-priest of the Jews at Jerusalem. Occasion'd by Mr. Moyle's works lately publish'd By William Whiston, M.A. sometime professor of the mathematicks in the University of Cambridge.","Whiston, William",1726,prose,"ile the one Party was moistened , and drank ; the other Party was burnt to Death . And indeed , the ",Fire,"did not touch the Romans But if at any Time it mixed it self with them , it was quenched immediatel",Y,LIT,,,98,,,"ile the one party was moistened , and drank ; the other party was burnt to death . and indeed , the",Fire,"did not touch the romans but if at any time it mixed it self with them , it was quenched immediatel"
923,100,11824,A36625,"Fables ancient and modern translated into verse from Homer, Ovid, Boccace, & Chaucer, with orginal poems, by Mr. Dryden.","Dryden, John",1700,v_fable+poetry,"lly different . Virgil was of a quiet , sedate Temper ; Homer was violent , impetuous , and full of ",Fire,". The chief Talent of Virgil was Propriety of Thoughts , and Ornament of Words : Homer was rapid in",Y,MET,emotion,,100,,,"lly different . virgil was of a quiet , sedate temper ; homer was violent , impetuous , and full of",Fire,". the chief talent of virgil was propriety of thoughts , and ornament of words : homer was rapid in"
924,101,8927,N01369.a1,"The sad effects of sin. A true relation of the murder committed by David Wallis, on his companion Benjamin Stolwood: on Saturday night, the first of August, 1713. With his carriage ofter condemnation; his confession and dying speech at the place of execution, &c. : To which are added, the sermons preached at the lecture in Boston, in his hearing, after condemnation; and on the day of his execution, being Sept. 24. 1713.","Mather, Cotton",1713,sermons,a_tens Greatly . God will make a Quick Work of it . It won't be long before you are thrown into the ,Fire,s for which the Tares are to be burned . An End _e_s Fire will be the End of _uch Briars and Thorns ,Y,LIT,,,101,,,a_tens greatly . god will make a quick work of it . it won't be long before you are thrown into the,Fires,for which the tares are to be burned . an end _e_s fire will be the end of _uch briars and thorns
925,102,7049,A56200,"Sad and serious politicall considerations touching the invasive war against our Presbyterian Protestant brethren in Scotland, their late great overthrow, and the probable dangerous consequences thereof to both nations and the Prorestant [sic] religion which may serve as a satisfactory apology for such ministers and people, who out of conscience did not observe the publike thanksgiving against their covenant, for the great slaughter of those their brethren in covenant.","Prynne, William",1650,prose,"es in Rome and Tuskany . The Pope contemned and invaded , The Western Christians make an Army , and ",fire,"Rome in the 2419 year after Romulus laid the foundation thereof , as Sibylla prophesied . Oracul . ",Y,LIT,,,102,,,"es in rome and tuskany . the pope contemned and invaded , the western christians make an army , and",fire,"rome in the 2419 year after romulus laid the foundation thereof , as sibylla prophesied . oracul ."
926,103,2298,K060142001.a0,"A tour thro' the whole island of Great Britain: Divided into circuits or journeys. Giving a particular and entertaining account of whatever is curious, and worth observation; .. By a gentleman. .. [pt.1]","Defoe, Daniel",1724,letters,_worth . Its Streets are mo_tly unpaved ; but the Town is hand_ome and well - built _ince the great ,Fire,", which broke out about Sunri_ing on March 1 . 1688 - 9 . in a _mall uninhabited Hou_e ; and in fou",Y,LIT,,,103,,,_worth . its streets are mo_tly unpaved ; but the town is hand_ome and well - built _ince the great,Fire,", which broke out about sunri_ing on march 1 . 1688 - 9 . in a _mall uninhabited hou_e ; and in fou"
927,104,2896,11733674,"Some considerations about the reconcileableness of reason and religion by T.E., a lay-man ; to which is annex'd by the publisher, a discourse of Mr. Boyle, about the possibility of the resurrection.","Boyle, Robert",1675,prose,"sily , yet is far stronger than Gun - powder : Being precipitated with a certain other Alkali , the ",Fire,"turns it to a fixt and purple Calx. And yet in spight of all these and divers other disguises , the",Y,LIT,,,104,,,"sily , yet is far stronger than gun - powder : being precipitated with a certain other alkali , the",Fire,"turns it to a fixt and purple calx. and yet in spight of all these and divers other disguises , the"
928,105,10765,A26977.a2,"Of the imputation of Christ's righteousness to believers in what sence [sic] sound Protestants hold it and of the false divised sence by which libertines subvert the Gospel : with an answer to some common objections, especially of Dr. Thomas Tully whose Justif. Paulina occasioneth the publication of this / by Richard Baxter a compassionate lamenter of the Church's wounds caused by hasty judging ... and by the theological wars which are hereby raised and managed ...","Baxter, Richard",1675,letters,"ou are on Fire or not , in a publick danger : Mu_t the City be hazarded , if you _ay that it is not ",Fire,"? The Scholar asketh , may I not refer the ca_e to the _tanders-by , and wa_h my face if they _ay ,",Y,LIT,,,105,,,"ou are on fire or not , in a publick danger : mu_t the city be hazarded , if you _ay that it is not",Fire,"? the scholar asketh , may i not refer the ca_e to the _tanders-by , and wa_h my face if they _ay ,"
929,106,12747,A53727,A short and plain answer to two questions: I. Where was your religion before Luther? II. How know you the Scriuptures to be the word of God? By a Protestant.,"Owen, John",1682,prose,"urance , in a great measure is taken from Sense . I am no more assured that the Sun shines , or the ",Fire,"warms , than I am , that my Conformity to the Scriptures is highly advantageous to me . The Sun is ",Y,LIT,,,106,,,"urance , in a great measure is taken from sense . i am no more assured that the sun shines , or the",Fire,"warms , than i am , that my conformity to the scriptures is highly advantageous to me . the sun is"
930,107,613,A53702,"An humble testimony unto the goodness and severity of God in his dealing with sinful churches and nations, or, The only way to deliver a sinful nation from utter ruine by impendent judgments, in a discourse on the words of our Lord Jesus Christ, Luk. 13, 1, 2, 3, 4, 5 / by John Owen.","Owen, John",1681,prose,"so occasioned a Famine . This Judgment being not improved unto Repentance , he called to contend by ",Fire,", which devoured the Great Deep , and did eat up a part , or consumed their Treasure , devouring a ",Y,LIT,,,107,,,"so occasioned a famine . this judgment being not improved unto repentance , he called to contend by",Fire,", which devoured the great deep , and did eat up a part , or consumed their treasure , devouring a"
931,108,2038,A53060.a421,"Playes written by the thrice noble, illustrious and excellent princess, the Lady Marchioness of Newcastle.","Cavendish, Margaret",1662,drama,"out for help , did so affright me , as I came running hither , thinking Thieves had broken in , or ",Fire,"had broken out of our house , which fright hath unstopt the Sluce - passages , and dispers'd the Va",Y,LIT,,,108,,,"out for help , did so affright me , as i came running hither , thinking thieves had broken in , or",Fire,"had broken out of our house , which fright hath unstopt the sluce - passages , and dispers'd the va"
932,109,5228,A90271.a0,"The humble proposals of Mr. Owen, Mr. Tho. Goodwin, Mr. Nye, Mr. Sympson, and other ministers, who presented the petition to the Parliament, and other persons, Febr. 11. under debate by a committee this 31. of March, 1652. for the furtherance and propagation of the Gospel in this nation. Wherein they having had equall respects to all persons fearing God, though of differing judgements, doe hope also that they will tend to union and peace. With additionall propositions humbly tendred to the Committee for propagating the Gospel, as easie and speedy means for supply of all parishes in England with able, godly, and orthodox ministers. For, setling of right constituted churches, and for preventing persons of corrupt judgements, from publishing dangerous errours, and blasphemies in assemblies and meetings, by other godly persons, ministers, and others.","Owen, John",1652,letters,"them 22 broad _ides one after another , playing their Granadaes , and ca_ting over balls of wild - ",fire,"; yet notwithstanding , by rea_on of their being overpowred by the Touloners , at last they were ov",Y,LIT,,,109,,,"them 22 broad _ides one after another , playing their granadaes , and ca_ting over balls of wild -",fire,"; yet notwithstanding , by rea_on of their being overpowred by the touloners , at last they were ov"
933,110,9857,K059809000.a5,"The great law of subordination consider'd: or, the insolence and unsufferable behaviour of servants in England duly enquir'd into. .. In ten familiar letters. .. As also a proposal, containing such heads or constitutions, as wou'd effectually answer this great end, and bring servants of every class to a just .. regulation.","Defoe, Daniel",1724,letters,"al_o , and the Hou_e was all in a Hubbub ; every one got up , and the Gentleman lending his Friends ",Fire,"-Arms , and the Keeper's Men Hor_es , they all mounted , and went in Pur_uit of them ; but it was to",Y,LIT,,,110,,,"al_o , and the hou_e was all in a hubbub ; every one got up , and the gentleman lending his friends",Fire,"-arms , and the keeper's men hor_es , they all mounted , and went in pur_uit of them ; but it was to"
934,111,1112,246400500,"The country gentleman's vade mecum. Containing an account of the best methods to improve lands, plowing and sowing of corn; reaping, mowing, &c. Hedging, Ditching, and all Sorts of Husbandry. Of Horses, Cattle, Receipts to cure Diseases incident to them,","Jacob, Giles",1717,science,"meet together by Exhalations , and all being collected make the Body of the Sun . Others say 'tis a ",Fire,"above twenty Times as large as the Earth , and lets out its Flame at a little Hole , which gives th",Y,LIT,,,111,,,"meet together by exhalations , and all being collected make the body of the sun . others say 'tis a",Fire,"above twenty times as large as the earth , and lets out its flame at a little hole , which gives th"
935,113,950,N00179,"A relation of the troubles which have hapned in New-England, by reason of the Indians there. From the year 1614 to the year 1675. : Wherein the frequent conspiracyes of the Indians to cutt off the English, and the wonderfull providence of God, in disappointing their devices, is declared. : Together with an historical discourse concerning the prevalency of prayer; shewing that New Englands late deliverance from the rage of the heathen is an eminent answer of prayer. / By Increase Mather teacher of a church in Boston in New-England. ; [Nine lines of quotations]","Mather, Increase",1677,prose,"and saying , as we have lived together , so let us dy together , the Wigwam which was first set on ",fire,", being to the windward side carried all before it , ( as is in the Narrative intimated ) At that t",Y,LIT,,,113,,,"and saying , as we have lived together , so let us dy together , the wigwam which was first set on",fire,", being to the windward side carried all before it , ( as is in the narrative intimated ) at that t"
936,117,9485,276400400,"A dissertation concerning God's command to Abraham, to offer up Isaac his son for a sacrifice. By William Whiston, M.A.","Whiston, William",1734,prose,", and we will come again to you . As also in his Answer to his Son , when he enquired , Behold the ",Fire,"and the Wood : But where is the Lamb for a Burnt-Offering ? And Abraham said , My Son , God will pr",Y,LIT,,,117,,,", and we will come again to you . as also in his answer to his son , when he enquired , behold the",Fire,"and the wood : but where is the lamb for a burnt-offering ? and abraham said , my son , god will pr"
937,118,12734,A53061.a74,"Poems, and fancies written by the Right Honourable, the Lady Margaret Newcastle.","Cavendish, Margaret",1653,science+poetry,"Center , in the midst is found . And @ Stars , which give a twinckling Light , Are Center Worlds of ",Fire,", that shineth bright .",Y,LIT,,,118,,,"center , in the midst is found . and @ stars , which give a twinckling light , are center worlds of",Fire,", that shineth bright ."
938,119,8118,N01421,"Duodecennium luctuosum. The history of a long war with Indian salvages, and their directors and abettors; from the year, 1702. To the year, 1714. Comprised in a short essay, to declare the voice of the glorious God, in the various occurrences of that war, which have been thought matters of more special observation. : A recapitulation made in the audience, of his Excellency the governour, and the General Assembly of the Massachusett province; at Boston, 30. d. VII. m. 1714. : [Two lines from Livy]","Mather, Cotton",1714,sermons,"ravely an_wered them They had a Long Engagement , and were _o near One another , that ours felt the ",Fire,of the Enemy in _ome _ort almo_t Scorching of them . Tis an a_toni_hing Thing ! But in this Long & ,Y,LIT,,,119,,,"ravely an_wered them they had a long engagement , and were _o near one another , that ours felt the",Fire,of the enemy in _ome _ort almo_t scorching of them . tis an a_toni_hing thing ! but in this long &
939,120,7586,N00887,"Christianus per ignem. Or, A disciple warming of himself and owning of his Lord: with devout and useful meditations, fetch'd out of the fire, by a Christian in a cold season, sitting before it. A work though never out of season, yet more particularly, designed for the seasonable and profitable entertainment, of them that would well employ their liesure [sic] by the fire-side. : [Three lines in Latin from Alsted]","Mather, Cotton",1702,prose+poetry,"? Meditation XVIII . On the Coals . I Know not , whether there are more Coals at this Time , in my ",Fire,", than there are Thoughts , in my mind , which may take Fire from them . Lord , Graciously and Merc",Y,LIT,,,120,,,"? meditation xviii . on the coals . i know not , whether there are more coals at this time , in my",Fire,", than there are thoughts , in my mind , which may take fire from them . lord , graciously and merc"
940,121,8907,A28968.a6,"Experimenta & observationes physic¾ wherein are briefly treated of several subjects relating to natural philosophy in an experimental way : to which is added, a small collection of strange reports / by the Honourable Robert Boyle ...","Boyle, Robert",1691,science,,Fire,", had not , by being immediately before made red hot , had its Body open'd and fitted to take in pl",Y,LIT,,,121,,, ,Fire,", had not , by being immediately before made red hot , had its body open'd and fitted to take in pl"
941,122,2478,A64145.a4,"The worthy communicant, or, A discourse of the nature, effects, and blessings consequent to the worthy receiving of the Lords Supper and of all the duties required in order to a worthy preparation : together with the cases of conscience occurring in the duty of him that ministers, and of him that communicates : to which are added, devotions fitted to every part of the ministration / by Jeremy Taylor ...","Taylor, Jeremy",1660,v_prayer,"ry , and his own life for the price of our redemption . He is stark and dead cold who is not set on ",fire,"by the burning and shining flames of such a charity . I . Blessed Saviour Jesus , the author and fi",Y,MET,UNK,extended,122,,,"ry , and his own life for the price of our redemption . he is stark and dead cold who is not set on",fire,"by the burning and shining flames of such a charity . i . blessed saviour jesus , the author and fi"
942,124,2346,K098900002.34.a2,The lucubrations of Isaac Bickerstaff Esq: revised and corrected by the author. .. [pt.2],"Steele, Richard",1709,letters,ogether with the new Salvo to _atisfie a Man's Con_cience in _acrificing his Friend . Sir Brisk was ,fire,"d , _wore a Dozen Oaths , drew his Sword , put it up again , call'd for his Man , beat him , and bid",Y,MET,UNK,,124,,,ogether with the new salvo to _atisfie a man's con_cience in _acrificing his friend . sir brisk was,fire,"d , _wore a dozen oaths , drew his sword , put it up again , call'd for his man , beat him , and bid"
943,125,3019,A28975.a3,"Experiments and considerations touching colours first occasionally written, among some other essays to a friend, and now suffer'd to come abroad as the beginning of an experimental history of colours / by the Honourable Robert Boyle ...","Boyle, Robert",1664,science,"other Colours , as Gray , Yellowi_h , and Red ; and if you further burn it with a Long and Vehement ",fire,", by that time it comes to be Peru_tum , it will be of a dark Purple , nearer to Black , not only t",Y,LIT,,,125,,,"other colours , as gray , yellowi_h , and red ; and if you further burn it with a long and vehement",fire,", by that time it comes to be peru_tum , it will be of a dark purple , nearer to black , not only t"
944,126,9102,K044025000.a0,"Remarks on Mr. Pope's Rape of the lock. In several letters to a friend. With a preface, occasion'd by the late Treatise on the profound, and the Dunciad. By Mr. Dennis:","Dennis, John",1728,letters,"me ; Fire could the Works of mortal Pride confound , And level this proud City with the Ground : To ",Fire,"a Victim _acred Paul 's could fall , And eke the regal Turrets of Whitehall : What Wonder , one poo",Y,LIT,,,126,,,"me ; fire could the works of mortal pride confound , and level this proud city with the ground : to",Fire,"a victim _acred paul 's could fall , and eke the regal turrets of whitehall : what wonder , one poo"
945,128,976,A42035,"Curiosities in chymistry being new experiments and observations concerning the principles of natural bodies / written by a person of honour ; and published by his operator, H.G.","Boyle, Robert",1691,science,h common Water ; to evaporate the Lee to the con_i_tence of Honey ; then to urge it with a moderate ,Fire,"to browne_s : and la_t of all to di__olve and Chry_talli_e it . One pound of A_hes , prepared after",Y,LIT,,,128,,,h common water ; to evaporate the lee to the con_i_tence of honey ; then to urge it with a moderate,Fire,"to browne_s : and la_t of all to di__olve and chry_talli_e it . one pound of a_hes , prepared after"
946,129,5035,1344101500,"A sermon preach'd before the Honourable House of Commons, at the Church of St. Margaret Westminster, on Tuesday, Nov. 22. 1709. Being the day of thanksgiving for the signal and glorious victory obtained near Mons, and for the other great successes of Her","Clarke, Samuel",1709,sermons,"iness and Blessings of Peace , even in the midst of a vigorous and bloody War ; while the Sword and ",Fire,"consume round about us , and other fruitful Countries are ravaged and destroyed ; while Thousands f",Y,LIT,,,129,,,"iness and blessings of peace , even in the midst of a vigorous and bloody war ; while the sword and",Fire,"consume round about us , and other fruitful countries are ravaged and destroyed ; while thousands f"
